unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,chair/chair_03/03/0037.png,0,1,0,False,0,168.196.236.144,3.801203966140747,2024-04-05 22:36:24.934909,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,chair/chair_03/09/0033.png,0,0,1,False,1,168.196.236.144,2.9751670360565186,2024-04-05 22:36:29.446009,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,suitcase/suitcase_03/07/0016.png,0,0,1,False,2,168.196.236.144,3.348079204559326,2024-04-05 22:36:34.385972,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,couch/couch_03/03/0040.png,0,1,0,False,3,168.196.236.144,3.057882785797119,2024-04-05 22:36:39.007971,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,chair/chair_03/07/0048.png,1,0,0,False,4,168.196.236.144,3.393336057662964,2024-04-05 22:36:43.930036,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,hydrant/hydrant_03/06/0005.png,0,0,1,False,5,168.196.236.144,2.7188501358032227,2024-04-05 22:36:48.200708,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,chair/chair_03/07/0044.png,0,0,1,False,6,168.196.236.144,3.01003098487854,2024-04-05 22:36:52.753943,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,car/car_03/07/0019.png,1,0,0,False,7,168.196.236.144,3.361074686050415,2024-04-05 22:36:57.646177,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,bench/bench_03/09/0040.png,1,0,0,False,8,168.196.236.144,3.43872594833374,2024-04-05 22:37:02.664865,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,umbrella/umbrella_03/09/0038.png,1,0,0,False,9,168.196.236.144,3.50740647315979,2024-04-05 22:37:07.759349,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,couch/couch_03/05/0047.png,0,1,0,False,10,168.196.236.144,3.388347148895264,2024-04-05 22:37:12.672689,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,umbrella/umbrella_03/09/0009.png,0,0,1,False,11,168.196.236.144,3.3691117763519287,2024-04-05 22:37:17.606659,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,chair/chair_03/01/0042.png,1,1,1,False,12,168.196.236.144,3.3406178951263428,2024-04-05 22:37:22.512280,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,laptop/laptop_03/08/0012.png,1,0,0,False,13,168.196.236.144,3.365919351577759,2024-04-05 22:37:27.439743,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,suitcase/suitcase_03/04/0018.png,1,1,1,False,14,168.196.236.144,3.61454439163208,2024-04-05 22:37:32.680661,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,couch/couch_03/02/0009.png,0,1,0,False,15,168.196.236.144,3.174982070922852,2024-04-05 22:37:37.395829,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,motorcycle/motorcycle_03/08/0003.png,1,0,0,False,16,168.196.236.144,2.9874303340911865,2024-04-05 22:37:41.955993,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,chair/chair_03/08/0042.png,0,0,1,False,17,168.196.236.144,3.1238932609558105,2024-04-05 22:37:46.709154,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,chair/chair_03/07/0039.png,1,0,0,False,18,168.196.236.144,2.961344718933105,2024-04-05 22:37:51.204419,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,suitcase/suitcase_03/08/0012.png,0,0,1,False,19,168.196.236.144,2.733802795410156,2024-04-05 22:37:55.680389,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
ad4983efbb240a5d08033cf3a2dd0628,A1MCWFRCYFK1BX,3ZV9H2YQQD751OH930FITYFPOVRW3J,3BVS8WK9Q0VQG43N3AL8M681197BIV,suitcase/suitcase_03/02/0046.png,1,1,1,False,20,168.196.236.144,3.2106618881225586,2024-04-05 22:38:28.143590,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36"
