unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/03/0037.png,0,1,0,False,0,40.183.144.156,3.0420353412628174,2024-04-09 04:54:46.414118,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/09/0033.png,1,0,0,False,1,40.183.144.156,3.0345780849456787,2024-04-09 04:54:50.981663,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,suitcase/suitcase_03/07/0016.png,0,0,1,False,2,40.183.144.156,3.33178973197937,2024-04-09 04:54:55.508785,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,couch/couch_03/03/0040.png,0,1,0,False,3,40.183.144.156,2.6570746898651123,2024-04-09 04:54:59.369908,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/07/0048.png,1,0,0,False,4,40.183.144.156,3.2120003700256348,2024-04-09 04:55:03.773517,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,hydrant/hydrant_03/06/0005.png,0,0,1,False,5,40.183.144.156,2.6896157264709477,2024-04-09 04:55:07.702384,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/07/0044.png,0,0,1,False,6,40.183.144.156,3.449348211288452,2024-04-09 04:55:12.346043,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,car/car_03/07/0019.png,0,0,1,False,7,40.183.144.156,3.2745327949523926,2024-04-09 04:55:16.827274,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,bench/bench_03/09/0040.png,0,0,1,False,8,40.183.144.156,2.627048969268799,2024-04-09 04:55:20.659223,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
5b1ad0ce3d57f0d2e559523cc124b408,A3CC5MOD5YKYRG,33FBRBDW6OZIONHAYQAD8LGXC2D8CS,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,umbrella/umbrella_03/09/0038.png,0,0,1,False,9,40.183.144.156,3.166046380996704,2024-04-09 04:55:25.018927,13,11,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
