unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/03/0037.png,1,1,1,False,0,73.44.198.127,3.784520149230957,2024-04-09 04:41:39.291545,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/09/0033.png,1,0,0,False,1,73.44.198.127,2.926058769226074,2024-04-09 04:41:43.648895,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,suitcase/suitcase_03/07/0016.png,0,0,1,False,2,73.44.198.127,3.530944347381592,2024-04-09 04:41:48.582331,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,couch/couch_03/03/0040.png,0,1,0,False,3,73.44.198.127,2.684177160263061,2024-04-09 04:41:52.610818,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/07/0048.png,0,0,1,False,4,73.44.198.127,3.344797849655152,2024-04-09 04:41:57.345708,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,hydrant/hydrant_03/06/0005.png,0,0,1,False,5,73.44.198.127,2.6897101402282715,2024-04-09 04:42:01.474784,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/07/0044.png,1,0,0,False,6,73.44.198.127,3.8665246963500977,2024-04-09 04:42:06.794472,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,car/car_03/07/0019.png,0,0,1,False,7,73.44.198.127,3.885379314422608,2024-04-09 04:42:12.109373,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,bench/bench_03/09/0040.png,0,0,1,False,8,73.44.198.127,2.7304952144622803,2024-04-09 04:42:16.423222,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
086e29144f9bf5e36f15c47de71f5892,A2VO8C41JJIQY9,32SVAV9L3F98UBE62VJQB9IYWD03AT,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,umbrella/umbrella_03/09/0038.png,0,0,1,False,9,73.44.198.127,3.5450754165649414,2024-04-09 04:42:21.363106,13,7,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
