unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,chair/chair_03/03/0037.png,1,1,1,True,0,71.4.184.100,4.818334579467773,2024-03-22 00:08:36.466608,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,chair/chair_03/09/0033.png,0,0,1,True,1,71.4.184.100,4.562061548233032,2024-03-22 00:08:42.775173,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,suitcase/suitcase_03/07/0016.png,1,0,0,False,2,71.4.184.100,3.588840961456299,2024-03-22 00:08:48.147015,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,couch/couch_03/03/0040.png,1,1,1,False,3,71.4.184.100,4.257918119430542,2024-03-22 00:08:54.423171,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,chair/chair_03/07/0048.png,0,0,1,True,4,71.4.184.100,5.227198123931885,2024-03-22 00:09:01.902465,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,hydrant/hydrant_03/06/0005.png,1,0,0,True,5,71.4.184.100,5.463762521743774,2024-03-22 00:09:09.792931,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,chair/chair_03/07/0044.png,1,0,0,False,6,71.4.184.100,5.001976013183594,2024-03-22 00:09:17.200351,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,car/car_03/07/0019.png,1,0,0,False,7,71.4.184.100,3.0850603580474854,2024-03-22 00:09:22.310764,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,bench/bench_03/09/0040.png,1,0,0,True,8,71.4.184.100,14.305914878845217,2024-03-22 00:09:38.335334,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,umbrella/umbrella_03/09/0038.png,0,0,1,False,9,71.4.184.100,3.653163909912109,2024-03-22 00:09:43.881715,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,couch/couch_03/05/0047.png,0,1,0,False,10,71.4.184.100,4.219764471054077,2024-03-22 00:09:49.833602,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
93a68700380789d7af1c8b4061e44d7d,A3PFNGXNG8GKZZ,3Z2R0DQ0JHEMZ6ZZE077OI3XBZZ2EJ,37VHPF5VYC3G13JG8O5CK1K5GXQC8H,umbrella/umbrella_03/09/0009.png,0,0,1,True,11,71.4.184.100,5.114185094833374,2024-03-22 00:09:57.040513,12,15,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
