unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,chair/chair_03/03/0037.png,0,1,0,False,0,23.140.82.162,3.75685453414917,2024-04-05 01:09:45.000525,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,chair/chair_03/09/0033.png,1,0,0,False,1,23.140.82.162,3.7644739151000977,2024-04-05 01:09:50.005343,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,suitcase/suitcase_03/07/0016.png,1,0,0,False,2,23.140.82.162,3.532276153564453,2024-04-05 01:09:54.756271,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,couch/couch_03/03/0040.png,0,1,0,False,3,23.140.82.162,3.2970223426818848,2024-04-05 01:09:59.280484,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,chair/chair_03/07/0048.png,1,0,0,True,4,23.140.82.162,5.178743362426758,2024-04-05 01:10:05.717162,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,hydrant/hydrant_03/06/0005.png,0,0,1,False,5,23.140.82.162,2.819901943206787,2024-04-05 01:10:09.768977,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,chair/chair_03/07/0044.png,1,0,0,False,6,23.140.82.162,2.9181602001190186,2024-04-05 01:10:13.910381,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,car/car_03/07/0019.png,0,0,1,False,7,23.140.82.162,3.467036247253418,2024-04-05 01:10:18.597288,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,bench/bench_03/09/0040.png,1,0,0,False,8,23.140.82.162,3.372359037399292,2024-04-05 01:10:23.209429,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
37f004706610decae59d7b67dddb2d10,ANBEOFBHREHKH,33LK57MYLT5DF07T420Q0AHJXD9SZC,375VSR8FVW9ZR19MZBVKMGGVF89ZRQ,umbrella/umbrella_03/09/0038.png,1,0,0,False,9,23.140.82.162,3.983455657958984,2024-04-05 01:10:28.424910,9,24,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
