unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/03/0037.png,1,1,1,False,0,139.171.162.148,4.159734725952148,2024-04-09 04:52:06.423865,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/09/0033.png,1,0,0,False,1,139.171.162.148,1.6198432445526123,2024-04-09 04:52:10.597135,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,suitcase/suitcase_03/07/0016.png,1,0,0,False,2,139.171.162.148,2.965904474258423,2024-04-09 04:52:16.044922,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,suitcase/suitcase_03/07/0016.png,0,0,1,False,2,139.171.162.148,3.510479688644409,2024-04-09 04:52:16.589498,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,couch/couch_03/03/0040.png,1,1,1,False,3,139.171.162.148,1.7890679836273191,2024-04-09 04:52:20.273639,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/07/0048.png,1,0,0,False,4,139.171.162.148,3.8552539348602295,2024-04-09 04:52:26.912083,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,hydrant/hydrant_03/06/0005.png,0,0,1,False,5,139.171.162.148,2.463951587677002,2024-04-09 04:52:32.123382,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,hydrant/hydrant_03/06/0005.png,1,0,0,False,5,139.171.162.148,3.37745213508606,2024-04-09 04:52:33.036882,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,hydrant/hydrant_03/06/0005.png,0,0,1,False,5,139.171.162.148,3.775341510772705,2024-04-09 04:52:33.434773,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
464e1ebb85e5c0caba9b231157aea658,A1LV7ZXS4IK3NY,3TEM0PF1Q5XABQIL3IS9ZCSXE4D0DX,3HRWUH63QU2G5PX5ZG7NOS4QDCON5V,chair/chair_03/07/0044.png,0,0,1,False,6,139.171.162.148,1.7164523601531982,2024-04-09 04:52:38.097446,10,13,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
