unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,chair/chair_03/01/0042.png,0,0,1,False,0,102.32.10.254,4.923821449279785,2024-05-03 04:03:25.324497,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,couch/couch_03/02/0009.png,1,0,0,False,1,102.32.10.254,4.908450126647949,2024-05-03 04:03:33.409340,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,suitcase/suitcase_03/02/0046.png,0,0,1,False,2,102.32.10.254,5.283236980438232,2024-05-03 04:03:42.033742,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,laptop/laptop_03/03/0011.png,1,0,0,False,3,102.32.10.254,4.8578760623931885,2024-05-03 04:03:50.328436,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,bench/bench_03/04/0010.png,0,0,1,False,4,102.32.10.254,4.717084884643555,2024-05-03 04:03:58.029232,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,bench/bench_03/04/0010.png,0,0,1,True,4,102.32.10.254,5.653577566146851,2024-05-03 04:03:58.965726,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,couch/couch_03/04/0018.png,1,0,0,False,5,102.32.10.254,5.772285223007202,2024-05-03 04:04:07.968103,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,car/car_03/05/0034.png,0,0,1,True,6,102.32.10.254,5.195498466491699,2024-05-03 04:04:16.263539,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,motorcycle/motorcycle_03/05/0038.png,0,0,1,False,7,102.32.10.254,4.732590198516846,2024-05-03 04:04:24.847295,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
aee0fcce89423c66414e5e8d498d8465,5f3ccceaac7ac7b57eb048c8,663460e97ad60c6f932fe07e,66345bc8c23aa2b5cfd28a05,bench/bench_03/03/0027.png,0,0,1,False,8,102.32.10.254,4.6230058670043945,2024-05-03 04:04:32.865566,11,21,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
