unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,chair/chair_03/03/0037.png,0,1,0,False,0,86.132.107.211,2.74703645706177,2024-04-11 19:06:46.241911,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,chair/chair_03/09/0033.png,0,0,1,False,1,86.132.107.211,2.94088625907898,2024-04-11 19:06:50.585222,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,suitcase/suitcase_03/07/0016.png,0,0,1,False,2,86.132.107.211,2.97261500358582,2024-04-11 19:06:54.998727,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,couch/couch_03/03/0040.png,1,1,1,False,3,86.132.107.211,2.81435251235962,2024-04-11 19:06:59.229851,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,chair/chair_03/07/0048.png,0,0,1,False,4,86.132.107.211,3.08278894424438,2024-04-11 19:07:03.740547,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,hydrant/hydrant_03/06/0005.png,0,0,1,False,5,86.132.107.211,2.78955388069153,2024-04-11 19:07:07.983425,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,chair/chair_03/07/0044.png,1,0,0,False,6,86.132.107.211,3.11574029922485,2024-04-11 19:07:12.534170,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,car/car_03/07/0019.png,0,0,1,False,7,86.132.107.211,2.83100914955139,2024-04-11 19:07:16.814207,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,bench/bench_03/09/0040.png,0,0,1,False,8,86.132.107.211,2.51975154876709,2024-04-11 19:07:20.751325,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,umbrella/umbrella_03/09/0038.png,0,0,1,False,9,86.132.107.211,2.79397892951965,2024-04-11 19:07:24.978885,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,couch/couch_03/05/0047.png,1,1,1,False,10,86.132.107.211,2.58321928977966,2024-04-11 19:07:29.036330,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,umbrella/umbrella_03/09/0009.png,0,0,1,False,11,86.132.107.211,3.10058879852295,2024-04-11 19:07:33.588894,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,chair/chair_03/01/0042.png,1,1,1,False,12,86.132.107.211,3.63948512077332,2024-04-11 19:07:38.685744,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,laptop/laptop_03/08/0012.png,0,0,1,False,13,86.132.107.211,2.60567140579224,2024-04-11 19:07:42.753231,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,suitcase/suitcase_03/04/0018.png,1,1,1,False,14,86.132.107.211,2.85327935218811,2024-04-11 19:07:47.064577,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,couch/couch_03/02/0009.png,1,1,1,False,15,86.132.107.211,2.98365354537964,2024-04-11 19:07:51.529448,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,motorcycle/motorcycle_03/08/0003.png,0,0,1,False,16,86.132.107.211,2.53562593460083,2024-04-11 19:07:55.508763,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
a0350f851510002048a7e8daa9cbaf38,5aba21b11667e40001d7e636,66183436685722840bbd2ec5,661833849fb2ff5c1edce07e,chair/chair_03/08/0042.png,0,0,1,False,17,86.132.107.211,2.65790772438049,2024-04-11 19:07:59.890831,17,6,"None None None Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
