unique_string,worker_id,assignment_id,hit_id,video_url,response,label,correctness,timeout,experiment_number,ip_address,time_taken,submission_timestamp,correct_during_trial,incorrect_during_trial,device_properties
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,chair/chair_03/03/0037.png,1,1,1,False,0,77.119.192.140,4.148849487304688,2024-04-11 20:47:38.562658,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,chair/chair_03/09/0033.png,0,0,1,False,1,77.119.192.140,3.1363677978515625,2024-04-11 20:47:43.396276,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,suitcase/suitcase_03/07/0016.png,1,0,0,False,2,77.119.192.140,3.953929901123047,2024-04-11 20:47:49.014192,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,couch/couch_03/03/0040.png,1,1,1,False,3,77.119.192.140,3.3984363079071045,2024-04-11 20:47:54.129955,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,chair/chair_03/07/0048.png,1,0,0,False,4,77.119.192.140,3.400569200515747,2024-04-11 20:47:59.233786,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,hydrant/hydrant_03/06/0005.png,0,0,1,False,5,77.119.192.140,3.596966028213501,2024-04-11 20:48:04.486399,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,chair/chair_03/07/0044.png,1,0,0,False,6,77.119.192.140,3.896339416503906,2024-04-11 20:48:10.026110,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,car/car_03/07/0019.png,0,0,1,False,7,77.119.192.140,3.459930181503296,2024-04-11 20:48:15.148804,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,bench/bench_03/09/0040.png,0,0,1,False,8,77.119.192.140,2.865793228149414,2024-04-11 20:48:19.835995,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
f5dfbc7a3d3d3deb1c904a583a2e5a85,66169ef429ad6832c357cd0a,66184a576c4a6dadc26fcacd,661848818c91e161e8b285b0,umbrella/umbrella_03/09/0038.png,0,0,1,False,9,77.119.192.140,3.093690872192383,2024-04-11 20:48:24.626525,15,8,"None None None Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
